,helpful_votes,location_id,lang,review_id,review,review_subject,trip_type,travel_date,rating,location_name,province,place_id
4953,1,7084940,en,708047959,"Went to visit this Museum by chance as it was close
Our hotel and it was a really nice surprise.
Free entrance for all and 
There is a free tour with a guide inside the museum 
Which transport you in the heart of Bangkok from
Past to present .
It is very well made , fun and very interesting.
The guide was very explicit and could answer all 
Questions .
We learned a lot about the thai culture , history of the thai money and the History of Bangkok .
There is a lot to see and to learn
Highly recommend this place",Really interesting !!!,Couples,2019-09-30,5,Pipit Banglamphu History Museum,Bangkok,P03011216
4954,1,7084940,en,658905819,"Cool museum! Well preserved history and our tour guide was nice, bubbly, and you could tell she really loved her job!",Cool museum,Friends getaway,2019-03-31,4,Pipit Banglamphu History Museum,Bangkok,P03011216
4955,1,7084940,en,657127445,"I made a stop at this local community museum after i was not able to visit Bangkok national museum due to special event "" 237 years ceremony of Rattanakosin "", i was not allowed to park.  nevertheless, stopping at this museum was worth. I was impressed with the hospitality of security guard waving me to find good parking spot. This museum is funded by department of treasury, no wonder they could afford to provide A/C to the whole building. Entering to the entrance hall and met with a volunteer university students gave me the similar impression, they provided me a warm welcome and the visit was FOC. I was quite fortunate to attend a guided group tour at noon. Not so many visitors, 4, indeed. The tour started by telling us on the history department of treasury, their works and responsibility to the nation, followed by the history of the building which was build during King Rama 7th ( 87 years old) which were used as school for printing and was book printing factory. There were a few more rooms that guided brought us to visit, this area of Banglampoo in the past 60-70 years ago was more or less quite popular to youngsters similar to Siam Square of Central World nowaday. Some of the shops are still in business or change their product and services. After learning about these area by local guide, i could walk around and had lunch and tried special food for lunch in the area.
Before i left i could do some shopping on the commemorate coins , it is a good souvenir for either local or foreigner.
Since English is not Thai's mother language, the volunteer guide might not be able to provide as good story as it should be. I would recommend foreign visitors to  pre-read about the place first before joining the tour either by group or on your own to understand about this place and the Banglampoo area. Overall it was interesting, i will bring my son to visit soon and wish Bangkok should have more community museum like this.",One hour visit at Pipit Banglamphu,Solo travel,2019-03-31,4,Pipit Banglamphu History Museum,Bangkok,P03011216
4956,0,450978,en,905045144,"Thailand is an amazing place. I had been there years ago on business, but never spent any quality time there. I spent the last 6 months there as a tourist. The people are so friendly and everything from food to apartments are so inexpensive. My girlfriend is Thai and a great cook. I love her real Thai cooking and I have it almost everyday. I am sad to see America turning into such a embarrassing country. I will go back to Thailand for gy in August. Almost no crime and a nice place to live. I live in a suburb of Bangkok called Rangsit. My apartment is nice size for a one bedroom and cost $400 per month with power and water.",Living in Thailand.,Couples,2023-07-31,5,Banglamphu,Bangkok,P03011216
4957,0,450978,en,875123395,"Had a really enjoyable day & night in the old backpacker area of Bangkok.
Lots of changes after Covid, but a great atmosphere, good street food options & nightlife.",Great area of Bangkok to explore!,Couples,2023-01-31,4,Banglamphu,Bangkok,P03011216
4958,0,450978,en,828504128,Shopping center in the Older Bangkok area. The place are full of shop houses selling all kinds of goods. Wondering into the small alley might bring you a delight surprise.,Explore older Bangkok,Friends getaway,2022-02-28,5,Banglamphu,Bangkok,P03011216
4959,0,450978,en,750001483,Nice to wander around in the day - very quiet and relaxed - some nice places to stop for coffee and food. Enjoyed it.,It was nice in the day...,NONE,2020-03-31,4,Banglamphu,Bangkok,P03011216
4960,0,450978,en,748144290,"There was so much construction in the area that the whole experience was underwhelming.
Waste of time really. Perhaps after the finish it will have better look.",Lots of Construction in the Area,Business,2020-02-29,3,Banglamphu,Bangkok,P03011216
4961,1,2478556,en,757489342,Only the new museum is open.  Unusual experience.  Sign in to get a tour of the vaults where you can see the history of Thai money and commerce. You are watched every step of the way.. of course we wanted to see the old building but as already mentioned it is closed.,Interesting but a little unnerving,NONE,2020-01-31,3,Bank of Thailand Museum,Bangkok,P03013208
4962,2,2478556,en,739236418,"I visited this gorgeous former palace about a month ago and was told by angry guards at the front gate that it's closed to the public. Across the street is the rather new Bank of Thailand Museum, but how we can visit this masterpiece and the adjacent Devavesm Palace is a grand mystery.
   I can find no reliable website that gives accurate, up-to-date information on architectural and historical places in the capital which are great but not so famous.
   To wit, today, I visited Varadis - another former royal mansion which is now a museum. I was treated very rudely by several staff members, from cooks to a custodian to some manager type, who barked at me that ""no foreigners are allowed."" 
I asked how a museum can be closed to people who love to learn, and got nothing but babble in response.",Not open and no way to find out when and if it'll re-open,NONE,2020-01-31,1,Bank of Thailand Museum,Bangkok,P03013208
4963,4,2478556,en,557786653,"This museum is a wonderful surprise in the older and quieter part of Bangkok. It was tastefully designed and well executed. The architecture is outstanding. The flow of tour is nicely planned. They even have the world’s first minted coin from Lydia on display! They do a good job telling stories of Thai financial history. They really make financial language fun for all the people.
I love how they put the museum in the very heart of the Learning Center. Cool idea. Old and new are blended in good balance.
Walk the ground to admire outdoor space. Relax after the tour in the coffee shop. It offers million-dollar view like all five-star hotel along the river with fraction of the price. 
Everything was very well thought of.","Great museum, great view of the river.",Friends getaway,2018-01-31,5,Bank of Thailand Museum,Bangkok,P03013208
4964,5,2478556,en,556699980,"if you're getting bored with those crowded tourist spots in BKK, this place might be right for you. It is a 1-2 hr detour, you can have a nice view of Chaopraya river and the classic neo-Thai architecture. You will learn about the history of the place and a flash of 100-year back of Thai history.

Note that the tour has to be reserved ahead, and not sure they provide English-language or not.","a quick detour from crowded touristy spot, this place give you a nice view of Chaopraya river with classic neo-Thai bldg",Family,2018-01-31,4,Bank of Thailand Museum,Bangkok,P03013208
4965,2,2478556,en,307724040,"What a treat to visit this historic building on the river. Beautifully maintained in interiors and lovely gardens. Great presentation of BOT history and the history of money. Audioguide in English is a plus, too! Take a peek into a truly grand gem of architecture. Museum is only open on Saturdays, so plan accordingly.",Beautiful grounda and building!,NONE,2015-09-30,5,Bank of Thailand Museum,Bangkok,P03013208
4966,0,3367616,en,949553153,"Absolutely worth the money. Great collection's and they have  a wonderful eatery at GF which is reasonably priced - great sandwiches, pastry etc after viewing delactable art is priceless. ",Must do,Friends getaway,2024-05-31,5,Museum of Contemporary Art (MOCA),Bangkok,P03013208
